DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2021-04-22 06:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,242,242
2021-04-18 01:00:00,1,KARAYOLU,ÖHO,2,NORMAL,9,9
2021-04-09 14:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,186,217
2021-04-18 12:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,461,462
2021-04-05 14:00:00,2,RAY,KADIKÖY-MODA,2,NORMAL,71,73
2021-04-06 12:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,18,18
2021-04-26 07:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,2819,2823
2021-04-07 14:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,5334,5364
2021-04-09 12:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,210,212
2021-04-12 22:00:00,1,KARAYOLU,ÖHO,2,NORMAL,10863,11347
2021-04-28 14:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,7,7
2021-04-11 15:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,AKTARMA,103,105
2021-04-03 20:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,176,176
2021-04-28 07:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,4,4
2021-04-25 13:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,134,134
2021-04-10 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,491,491
2021-04-14 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,13,13
2021-04-25 20:00:00,2,RAY,İETT TÜNEL,2,NORMAL,5,5
2021-04-06 18:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,11,11
2021-04-11 12:00:00,2,RAY,T5 EMİNÖNÜ-ALİBEYKÖY,2,NORMAL,92,93
2021-04-01 15:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,15,16
2021-04-09 16:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,6407,6507
2021-04-26 14:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,1090,1100
2021-04-07 14:00:00,1,KARAYOLU,İETT,2,AKTARMA,3957,3999
2021-04-06 23:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,187,191
2021-04-28 11:00:00,1,KARAYOLU,İETT,2,NORMAL,18383,18795
2021-04-19 10:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1004,1007
2021-04-14 11:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,7963,8271
2021-04-21 20:00:00,2,RAY,İETT TÜNEL,2,NORMAL,13,13
2021-04-16 12:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,6590,6668
2021-04-12 09:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,39969,40401
2021-04-09 14:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,5937,6065
2021-04-09 23:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,83,83
2021-04-18 13:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,500,505
2021-04-26 01:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,17,17
2021-04-07 22:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,124,124
2021-04-05 14:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,216,220
2021-04-26 06:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,315,316
2021-04-05 19:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,78,78
2021-04-11 06:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,1,1
2021-04-29 22:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,4,4
2021-04-24 23:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,11,11
2021-04-29 06:00:00,2,RAY,MARMARAY,2,NORMAL,7476,7485
2021-04-19 06:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,1927,1953
2021-04-30 16:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,202,209
2021-04-29 19:00:00,1,KARAYOLU,İETT,2,AKTARMA,6635,6720
2021-04-26 06:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,368,368
2021-04-19 23:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,15,16
2021-04-11 01:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,NORMAL,7,7
2021-04-06 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,517,524
2021-04-25 09:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,715,715
2021-04-11 05:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,4,4
2021-04-20 12:00:00,2,RAY,MARMARAY,2,NORMAL,11367,11468
2021-04-21 17:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,2850,2870
2021-04-11 23:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,481,482
2021-04-01 10:00:00,2,RAY,KADIKÖY-MODA,2,NORMAL,82,85
2021-04-29 12:00:00,1,KARAYOLU,İETT,2,AKTARMA,3543,3578
2021-04-02 12:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,12,12
2021-04-12 22:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,352,352
2021-04-28 13:00:00,1,KARAYOLU,İETT,2,NORMAL,21146,21636
2021-04-14 08:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,58,58
2021-04-15 15:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,AKTARMA,411,413
2021-04-07 16:00:00,1,KARAYOLU,İETT,2,AKTARMA,5860,5941
2021-04-11 06:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,NORMAL,456,457
2021-04-08 07:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,2603,2603
2021-04-02 10:00:00,1,KARAYOLU,İETT,2,NORMAL,24320,25018
2021-04-23 07:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,543,548
2021-04-26 10:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,2628,2683
2021-04-17 14:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,508,509
2021-04-05 12:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,128,130
2021-04-13 12:00:00,1,KARAYOLU,ÖHO,2,NORMAL,54809,58264
